4,80 25 4
4,81 1 1
4,82 10 2
4,83 10000 15
4,84 10000 6
4,85 10000 2
5,1 2 2
5,2 11 5
5,3 5 5
5,4 5 7
5,6 57 8
5,7 68 8
5,8 10000 13
5,10 26 4
5,26 64 26
5,27 22 21
5,29 32 21
5,31 10000 12
5,32 49 6
5,33 10000 9
5,34 10000 47
5,35 10000 58
5,51 7 4
5,52 26 8
5,53 41 5
5,54 53 8
5,55 47 6
5,56 23 5
5,57 17 7
5,58 7 7
5,59 39 10000
5,60 10000 10
5,76 80 3
5,77 34 4
5,78 12 1
5,79 22 1
5,80 35 2
5,81 16 3
5,82 19 4
5,83 10000 12
5,84 10000 8
5,85 41 4
6,1 10000 5
6,2 47 6
6,3 55 4
6,4 18 8
6,5 40 5
6,7 10 6
6,8 14 11
6,9 10000 1
6,10 6 1
6,26 10000 48
6,27 10000 16
6,29 37 19
6,31 23 8
6,32 14 6
6,33 9 2
6,34 13 3
6,35 26 10
6,51 30 3
6,52 29 7
6,53 21 5
6,54 21 7
6,55 18 6
6,56 10000 8
6,57 10000 10000
6,58 85 20
6,59 69 17
6,60 88 36
6,61 10000 25
6,62 71 23
6,63 10000 83
6,65 10000 62
6,76 72 10000
6,77 57 10000
6,78 35 4
6,79 41 4
6,80 62 4
6,83 10000 16
6,84 10000 9
6,85 10000 87
7,1 45 61
7,2 40 51
7,3 44 9
7,4 25 13
7,5 43 10
7,6 2 5
7,8 4 9
7,9 1 10000
7,10 5 4
7,27 10000 10000
7,29 28 26
7,31 11 11
7,32 8 5
7,33 7 8
7,34 8 7
7,35 6 11
7,51 41 11
7,52 31 8
7,53 25 6
7,54 25 8
7,55 19 6
7,56 10000 13
7,57 10000 10000
7,58 10000 90
7,59 19 15
7,60 25 10
7,61 44 20
7,62 37 15
7,63 70 43
7,64 59 10000
7,65 57 29
7,66 10000 83
7,67 10000 40
7,77 79 10000
7,78 41 12
7,79 43 7
7,82 10000 10000
7,83 65 27
7,84 10000 16
7,85 10000 10000
8,1 79 10000
8,2 64 10000
8,3 88 38
8,4 48 10000
8,5 61 16
8,6 5 9
8,7 5 8
8,9 3 1
8,10 5 10
8,16 10000 32
8,29 61 10000
8,31 8 7
8,32 5 2
8,33 6 3
8,34 3 5
8,35 5 14
8,51 81 11
8,52 49 12
8,53 32 11
8,54 21 9
8,55 24 7
8,56 10000 10
8,59 15 8
8,60 19 10
8,61 28 13
8,62 78 12
8,63 10000 20
8,64 51 10000
8,65 87 20
8,66 10000 10000
8,67 10000 36
8,78 10000 12
8,79 10000 10000
8,82 10000 83
8,83 68 37
8,84 10000 35
8,91 10000 10000
8,92 10000 47
9,6 10000 38
9,7 42 10000
9,8 10000 81
9,10 21 20
9,31 10000 10000
9,32 84 10000
9,33 10000 56
9,54 57 41
9,55 59 10000
10,1 41 32
10,2 10000 28
10,3 26 10000
10,4 32 29
10,5 23 22
10,6 13 20
10,7 14 23
10,8 15 23
10,9 1 1
10,27 10000 57
10,29 54 79
10,31 24 20
10,32 11 17
10,33 8 10
10,34 12 12
10,35 11 21
10,51 39 75
10,52 39 27
10,53 37 24
10,54 31 16
10,55 30 26
10,56 10000 10000
10,58 10000 66
10,59 63 27
10,60 10000 24
10,61 66 49
10,62 57 35
10,63 10000 10000
10,65 10000 44
10,78 10000 10000
10,79 10000 10000
10,83 10000 40
10,84 89 46
10,85 10000 10000
16,8 10000 46
16,17 7 3
16,18 13 4
16,19 19 5
16,20 4 1
16,22 10000 10
16,23 37 4
16,24 71 5
16,25 10000 61
16,35 10000 31
16,41 21 7
16,42 10000 1
16,43 34 6
16,44 7 3
16,45 59 5
16,46 46 3
16,47 10000 38
16,48 10000 3
16,49 10000 26
16,50 10000 4
16,61 10000 60
16,62 10000 10000
16,63 63 74
16,64 38 10000
16,65 10000 23
16,66 22 8
16,67 22 8
16,68 10000 10000
16,69 78 5
16,70 29 7
16,91 10000 28
16,92 81 17
16,93 52 8
16,94 42 4
16,95 10000 6
16,96 27 6
16,97 10000 4
16,98 36 61
16,99 10000 5
16,100 46 8
17,16 9 10
17,18 6 4
17,19 8 5
17,20 4 8
17,22 27 16
17,23 42 6
17,24 40 5
17,25 50 15
17,41 77 37
17,43 18 7
17,44 12 7
17,45 21 7
17,46 10000 8
17,47 44 9
17,48 32 10000
17,49 10000 3
17,50 10000 60
17,63 10000 10000
17,64 56 10000
17,65 58 10000
17,66 23 21
17,67 44 64
17,68 60 10000
17,69 89 16
17,70 32 13
17,91 10000 10000
17,92 10000 40
17,93 46 20
17,94 41 35
17,95 31 14
17,96 68 13
17,97 10000 11
17,98 37 9
17,99 31 12
17,100 20 10000
18,16 23 18
18,17 11 9
18,19 4 6
18,20 6 9
18,22 18 8
18,23 21 12
18,24 17 7
18,25 19 5
18,41 10000 35
18,43 34 28
18,44 33 14
18,46 24 13
18,47 15 12
18,48 19 4
18,49 10 5
18,50 42 4
18,66 10000 10000
18,67 10000 82
18,69 10000 85
18,70 10000 58
18,93 10000 83
18,96 18 6
18,97 10000 8
18,98 24 4
18,99 15 11
18,100 24 10
19,16 26 20
19,17 11 15
19,18 1 2
19,20 4 9
19,22 1 7
19,23 15 8
19,24 31 4
19,25 2 5
19,41 60 47
19,43 38 15
19,44 18 11
19,45 36 20
19,46 18 15
19,47 21 8
19,48 12 4
19,49 22 2
19,50 29 1
19,63 10000 10000
19,66 10000 10000
19,67 68 67
19,69 10000 61
19,70 10000 79
19,94 10000 10000
19,95 10000 46
19,96 19 10
19,97 10000 11
19,98 12 8
19,99 20 16
19,100 19 12
20,16 16 17
20,17 10 11
20,18 1 7
20,19 2 6
20,22 10000 9
20,23 31 11
20,24 31 7
20,25 13 6
20,41 46 21
20,42 10000 7
20,43 31 10
20,44 20 9
20,45 33 11
20,46 55 14
20,47 33 12
20,48 25 7
20,49 26 8
20,50 56 22
20,63 46 31
20,65 10000 10000
20,66 10000 23
20,67 44 10000
20,69 10000 15
20,70 10000 18
20,91 64 23
20,92 10000 46
20,93 82 16
20,94 10000 19
20,95 10000 79
20,96 26 9
20,97 10000 7
20,98 20 10
20,99 39 14
20,100 28 14
22,16 10000 30
22,17 39 22
22,18 39 11
22,19 24 11
22,20 88 30
22,23 11 10
22,24 17 7
22,25 8 6
22,41 10000 44
22,43 10000 10000
22,44 10000 23
22,45 74 39
22,46 13 13
22,47 16 12
22,48 25 8
22,49 21 7
22,50 19 6
22,66 74 36
22,67 64 64
22,68 18 10000
22,69 18 12
22,70 26 77
22,93 10000 10000
22,94 10000 37
22,95 10000 10000
22,96 60 10000
22,97 10000 87
22,98 10000 30
22,99 10000 22
22,100 70 10000
23,16 50 23
23,17 42 12
23,18 16 7
23,19 17 5
23,20 26 8
23,22 4 5
23,24 3 2
23,25 5 2
23,41 10000 44
23,43 10000 72
23,44 79 10000
23,45 10000 36
23,46 4 8
23,47 2 3
23,48 4 2
23,49 9 2
23,50 4 2
23,67 10000 71
23,68 21 10000
23,69 17 23
23,70 37 17
23,94 10000 80
23,96 10000 7
23,97 10000 10000
23,98 30 12
23,99 60 9
23,100 10000 13
24,16 74 23
24,17 30 15
24,18 14 5
24,19 21 4
24,20 34 11
24,22 4 5
24,23 7 9
24,25 4 2
24,41 10000 10000
24,44 10000 14
24,45 10000 82
24,46 10 12
24,47 9 9
24,48 15 6
24,49 13 4
24,50 22 3
24,66 10000 10000
24,67 10000 45
24,68 20 10000
24,69 16 13
24,70 29 13
24,93 10000 10000
24,94 10000 75
24,96 28 19
24,97 10000 12
24,98 56 9
24,99 31 12
24,100 36 13
25,16 10000 28
25,17 56 14
25,18 22 5
25,19 14 5
25,20 20 10
25,22 6 5
25,23 11 8
25,24 8 3
25,43 77 10000
25,44 60 30
25,45 52 10000
25,46 14 11
25,47 14 10
25,48 40 7
25,49 23 7
25,50 23 3
25,66 10000 10000
25,67 10000 69
25,68 24 10000
25,69 24 22
25,70 25 20
25,93 10000 40
25,94 88 10000
25,95 10000 72
25,96 45 24
25,97 10000 14
25,98 10000 53
25,99 44 14
25,100 10000 72
26,1 14 11
26,2 20 19
26,3 6 14
26,4 38 16
26,5 76 16
26,6 10000 27
26,27 4 8
26,29 2 9
26,32 49 10000
26,33 55 10000
26,51 10000 23
26,53 10000 10000
26,57 27 23
26,58 60 10000
26,60 10000 10000
26,76 73 46
26,77 37 10000
26,78 10000 78
26,79 10000 83
26,80 10000 10000
26,81 10000 22
26,82 10000 19
27,1 40 10
27,2 22 75
27,3 35 10
27,4 55 10000
27,5 20 23
27,6 10000 20
27,7 10000 10000
27,10 10000 10000
27,26 19 14
27,29 15 10
27,31 77 70
27,32 48 7
27,33 67 12
27,34 80 10000
27,35 10000 10000
27,51 52 19
27,52 40 18
27,53 82 84
27,54 10000 32
27,56 10000 79
27,58 55 67
27,76 10000 10000
27,77 54 57
27,78 10000 13
27,79 10000 10000
27,80 26 10000
27,81 10000 82
27,82 10000 16
29,1 36 7
29,2 39 10
29,3 40 8
29,4 18 47
29,5 28 10
29,6 38 8
29,7 26 29
29,8 10000 90
29,10 76 10000
29,26 16 9
29,27 5 2
29,31 78 25
29,32 19 3
29,33 9 11
29,34 28 7
29,35 53 36
29,51 57 10
29,52 50 7
29,53 61 10000
29,54 10000 46
29,55 49 56
29,57 83 10000
29,58 10000 34
29,76 10000 10000
29,77 55 10
29,78 55 9
29,79 10000 11
29,80 10000 82
29,82 10000 20
31,1 10000 10000
31,2 10000 25
31,3 53 10000
31,4 66 25
31,5 10000 25
31,6 26 15
31,7 8 13
31,8 10 15
31,9 10000 1
31,10 16 10
31,16 10000 10000
31,27 56 54
31,29 69 34
31,32 35 10
31,33 11 9
31,34 9 6
31,35 5 13
31,41 10000 61
31,43 10000 66
31,46 10000 88
31,51 10000 32
31,52 10000 18
31,53 89 21
31,54 49 51
31,55 34 14
31,56 10000 87
31,57 10000 10000
31,58 10000 29
31,59 18 17
31,60 23 16
31,61 51 11
31,62 47 14
31,63 59 11
31,64 62 9
31,65 46 16
31,66 10000 34
31,67 10000 26
31,78 10000 86
31,83 41 21
31,84 82 19
31,85 10000 33
31,91 10000 10000
31,92 10000 40
31,95 10000 10000
32,1 10000 43
32,2 58 25
32,3 67 10000
32,4 29 17
32,5 48 20
32,6 14 19
32,7 6 16
32,8 6 16
32,9 44 66
32,10 3 14
32,26 52 10000
32,27 42 16
32,29 31 21
32,31 30 15
32,33 6 10
32,34 4 13
32,35 7 21
32,51 44 23
32,52 39 22
32,53 57 17
32,54 22 23
32,55 22 24
32,56 10000 74
32,57 10000 37
32,58 10000 43
32,59 53 58
32,60 58 27
32,61 90 38
32,62 10000 61
32,78 10000 21
32,83 10000 83
32,84 10000 44
33,2 10000 31
33,3 75 10000
33,4 10000 10000
33,5 10000 31
33,6 27 18
33,7 22 18
33,8 19 17
33,9 73 1
33,10 7 13
33,26 65 10000
33,27 64 25
33,29 34 34
33,31 16 17
33,32 17 16
33,34 3 9
33,35 6 14
33,41 10000 43
33,43 10000 67
33,45 10000 10000
33,51 85 35
33,52 10000 30
33,53 10000 10000
33,54 58 23
33,55 43 23
33,56 10000 10000
33,59 65 50
33,60 73 71
33,61 71 25
33,62 10000 25
33,63 10000 10000
33,65 10000 32
33,78 10000 45
33,83 10000 69
33,84 10000 75
34,2 10000 10000
34,3 10000 66
34,4 10000 10000
34,5 10000 58
34,6 36 19
34,7 17 20
34,8 16 26
34,9 10000 10000
34,10 27 14
34,27 72 10000
34,29 49 32
34,31 13 19
34,32 22 15
34,33 8 10
34,35 9 15
34,41 10000 88
34,43 10000 41
34,44 10000 71
34,45 10000 31
34,51 10000 30
34,52 10000 10000
34,53 10000 10000
34,54 10000 30
34,55 53 45
34,59 10000 28
34,60 90 39
34,61 43 37
34,62 10000 28
34,63 10000 56
34,64 10000 90
34,65 69 90
34,84 10000 10000
35,2 10000 86
35,3 10000 90
35,4 10000 23
35,5 10000 86
35,6 33 11
35,7 11 11
35,8 10 14
35,9 10000 26
35,10 8 5
35,16 10000 40
35,27 10000 10000
35,29 59 52
35,31 15 13
35,32 15 12
35,33 8 7
35,34 5 5
35,41 10000 28
35,43 10000 22
35,44 10000 28
35,45 10000 24
35,51 10000 66
35,52 10000 43
35,53 77 68
35,54 10000 39
35,55 57 26
35,56 10000 49
35,57 10000 10000
35,58 10000 81
35,59 19 45
35,60 14 18
35,61 36 15
35,62 44 12
35,63 10000 11
35,64 60 8
35,65 50 17
35,66 10000 67
35,67 10000 22
35,83 10000 21
35,84 55 66
35,85 10000 89
35,92 10000 49
35,95 10000 10000
41,8 10000 10000
41,16 12 4
41,17 65 4
41,18 10000 7
41,19 54 14
41,20 30 5
41,22 10000 8
41,23 10000 4
41,24 10000 10000
41,31 10000 80
41,33 10000 42
41,34 10000 71
41,35 10000 27
41,42 2 1
41,43 18 3
41,44 24 5
41,45 12 4
41,46 45 4
41,47 10000 10000
41,48 10000 47
41,49 10000 10000
41,50 10000 10000
41,61 90 49
41,62 60 26
41,63 16 15
41,64 21 10
41,65 69 19
41,66 14 4
41,67 12 4
41,68 58 10000
41,69 25 3
41,70 23 2
41,91 30 3
41,92 41 7
41,93 65 3
41,94 36 6
41,95 79 1
41,97 10000 5
42,16 10000 45
42,41 49 29
42,43 41 84
42,44 90 34
42,45 43 38
42,66 10000 10000
42,67 10000 71
43,16 34 16
43,17 9 12
43,18 25 14
43,19 27 13
43,20 10 16
43,22 10000 10000
43,23 10000 28
43,24 10000 10000
43,25 62 10000
43,31 10000 10000
43,33 10000 10000
43,34 10000 35
43,35 10000 27
43,41 14 11
43,42 4 5
43,44 7 11
43,45 6 8
43,46 51 39
43,47 73 10000
43,48 31 50
43,49 10000 13
43,50 10000 11
43,61 10000 55
43,62 10000 43
43,63 61 10000
43,64 42 35
43,65 10000 10000
43,66 65 16
43,67 14 17
43,68 56 10000
43,69 27 22
43,70 26 19
43,91 10000 23
43,92 10000 19
43,93 80 16
43,94 30 17
43,95 10000 14
43,96 54 10000
43,97 10000 23
44,16 15 12
44,17 13 12
44,18 26 8
44,19 8 9
44,20 9 7
44,22 10000 17
44,23 69 10000
44,24 10000 12
44,25 47 10000
44,34 10000 90
44,35 10000 29
44,41 30 11
44,42 48 6
44,43 21 6
44,45 27 7
44,46 85 15
44,47 33 10000
44,48 39 11
44,49 31 31
44,50 10000 9
44,63 76 37
44,65 10000 42
44,66 35 14
44,67 34 15
44,68 62 10000
44,69 68 8
44,70 85 18
44,91 10000 28
44,92 10000 72
44,93 10000 13
44,94 65 52
44,95 52 45
44,96 46 15
44,97 10000 10
44,98 10000 77
44,99 10000 38
45,8 10000 10000
45,16 61 14
45,17 34 12
45,18 10000 10000
45,19 47 14
45,20 34 11
45,22 62 10
45,23 10000 14
45,24 10000 58
45,25 53 10000
45,34 10000 26
45,35 10000 23
45,41 13 11
45,42 5 5
45,43 19 5
45,44 37 4
45,46 80 12
45,47 71 13
45,48 88 61
45,49 10000 57
45,50 10000 10
45,61 10000 31
45,62 10000 29
45,63 44 13
45,64 46 7
45,65 90 29
45,66 20 13
45,67 24 12
45,68 55 10000
45,69 19 4
45,70 7 7
45,91 49 13
45,92 80 12
45,93 76 16
45,94 36 10
45,95 71 9
45,96 10000 70
45,97 10000 10000
46,16 41 11
46,17 10000 3
46,18 21 1
46,19 19 1
46,20 53 14
46,22 3 1
46,23 4 1
46,24 10 1
46,25 10 1
46,41 48 12
46,43 65 10000
46,44 89 4
46,45 78 9
46,47 3 1
46,48 4 1
46,49 4 1
46,50 8 1
46,66 10000 16
46,68 13 10000
46,69 21 12
46,70 50 12
46,96 79 21
46,97 10000 10000
46,98 10000 33
46,99 10000 14
47,16 10000 19
47,17 45 8
47,18 17 4
47,19 35 4
47,20 45 8
47,22 5 3
47,23 3 3
47,24 11 2
47,25 14 4
47,41 10000 78
47,43 85 56
47,44 59 34
47,45 79 19
47,46 4 6
47,48 2 1
47,49 3 1
47,50 5 1
47,68 31 10000
47,69 23 16
47,70 10000 36
47,96 10000 39
47,97 10000 43
47,99 10000 14
48,16 10000 30
48,17 30 45
48,18 26 4
48,19 14 4
48,20 19 9
48,22 12 8
48,23 14 7
48,24 11 4
48,25 31 11
48,41 10000 82
48,43 42 90
48,44 43 17
48,45 10000 75
48,46 10 12
48,47 9 7
48,49 7 1
48,50 1 3
48,68 34 10000
48,69 84 22
48,96 10000 27
48,97 10000 86
48,98 10000 88
48,99 10000 12
49,16 10000 37
49,17 10000 18
49,18 9 11
49,19 12 11
49,20 14 25
49,22 6 15
49,23 8 11
49,24 10 10
49,25 12 7
49,43 10000 46
49,44 41 28
49,45 10000 10000
49,46 7 16
49,47 6 10
49,48 2 8
49,50 1 9
49,96 10000 57
49,97 10000 25
49,98 42 10000
49,99 10000 81
49,100 37 10000
50,16 10000 32
50,17 10000 39
50,18 47 14
50,19 31 12
50,20 71 78
50,22 16 13
50,23 13 11
50,24 14 8
50,25 11 9
50,43 10000 33
50,44 10000 25
50,45 10000 45
50,46 19 18
50,47 15 12
50,48 11 7
50,49 6 6
50,69 88 32
50,70 10000 34
50,96 10000 10000
50,98 44 21
50,99 10000 10000
50,100 82 10000
51,1 34 4
51,2 15 4
51,3 10 5
51,4 23 8
51,5 5 3
51,6 32 5
51,7 50 7
51,8 10000 12
51,10 34 10000
51,26 10000 30
51,27 44 16
51,29 44 22
51,31 10000 51
51,32 37 9
51,33 10000 90
51,34 10000 10
51,35 10000 71
51,52 12 8
51,53 19 6
51,54 39 9
51,55 16 7
51,56 22 4
51,57 9 6
51,58 4 3
51,59 10000 12
51,60 54 12
51,61 10000 32
51,62 56 54
51,65 10000 83
51,76 16 37
51,77 9 6
51,78 6 3
51,79 5 3
51,80 10 3
51,81 21 6
51,82 35 4
51,83 10000 20
51,84 10000 9
51,85 31 8
52,1 25 12
52,2 38 7
52,3 29 9
52,4 9 6
52,5 14 9
52,6 22 12
52,7 40 10
52,8 10000 11
52,9 10000 10000
52,10 36 6
52,27 30 16
52,29 37 21
52,31 10000 16
52,32 36 9
52,33 10000 9
52,34 10000 71
52,35 10000 28
52,51 9 6
52,53 14 7
52,54 27 8
52,55 26 12
52,56 10000 13
52,57 12 10
52,58 47 12
52,59 10000 20
52,60 10000 20
52,61 10000 45
52,62 10000 37
52,76 26 4
52,77 12 2
52,78 7 4
52,79 9 4
52,80 30 5
52,81 36 9
52,82 10000 15
52,83 10000 25
52,84 10000 71
53,1 58 9
53,2 27 12
53,3 7 12
53,4 14 10
53,5 22 5
53,6 17 9
53,7 19 16
53,8 59 18
53,9 10000 2
53,10 24 10
53,26 10000 30
53,27 55 16
53,29 33 41
53,31 10000 21
53,32 30 7
53,33 10000 55
53,34 10000 15
53,35 55 29
53,51 6 9
53,52 6 7
53,54 17 19
53,55 7 10
53,56 10000 12
53,57 11 13
53,58 27 50
53,59 84 18
53,60 10000 49
53,61 10000 37
53,62 75 38
53,65 10000 69
53,76 17 4
53,77 35 8
53,78 20 9
53,79 16 7
53,80 44 6
53,81 37 7
53,82 21 8
53,83 10000 22
53,84 10000 12
53,85 10000 10
54,1 10000 13
54,2 46 11
54,3 37 3
54,4 53 13
54,5 38 10
54,6 27 11
54,7 28 17
54,8 22 19
54,9 8 5
54,10 31 6
54,27 10000 30
54,29 10000 49
54,31 40 63
54,32 17 13
54,33 49 14
54,34 80 17
54,35 10000 37
54,51 47 10
54,52 37 13
54,53 14 11
54,55 12 13
54,56 15 12
54,57 51 16
54,58 46 8
54,59 73 44
54,60 60 14
54,61 10000 35
54,62 42 29
54,63 10000 10000
54,64 81 10000
54,65 10000 40
54,66 10000 85
54,67 10000 10000
54,76 55 14
54,77 61 12
54,78 28 9
54,79 57 46
54,80 82 6
54,81 10000 20
54,82 70 10000
54,83 10000 19
54,84 85 11
54,85 10000 10
55,1 47 11
55,2 10000 36
55,3 54 10000
55,4 41 8
55,5 39 5
55,6 16 5
55,7 8 4
55,8 22 10
55,9 6 28
55,10 11 4
55,29 40 60
55,31 38 7
55,32 8 9
55,33 12 3
55,34 14 32
55,35 46 21
55,51 7 5
55,52 25 7
55,53 6 4
55,54 11 5
55,56 10000 3
55,57 60 48
55,58 88 38
55,59 20 11
55,60 83 11
55,61 71 22
55,62 33 21
55,63 10000 48
55,64 88 10000
55,65 43 32
55,76 48 4
55,77 32 12
55,78 22 7
55,79 45 6
55,80 47 6
55,82 10000 18
55,83 54 10
55,84 63 39
55,85 10000 45
56,1 47 12
56,2 14 8
56,3 9 15
56,4 37 14
56,5 38 10
56,6 10000 13
56,7 10000 20
56,8 10000 20
56,10 10000 10000
56,27 10000 34
56,29 10000 10000
56,31 10000 87
56,32 87 60
56,33 10000 10000
56,35 10000 25
56,51 46 12
56,52 10000 15
56,53 10000 19
56,54 33 11
56,55 75 10
56,57 8 13
56,58 1 7
56,59 10 10
56,60 5 6
56,61 10000 20
56,62 77 18
56,63 10000 43
56,65 10000 31
56,77 72 42
56,78 10000 10000
56,79 52 10000
56,80 64 10000
56,81 7 8
56,82 7 7
56,83 10 12
56,84 1 5
56,85 6 6
57,1 2 1
57,2 4 4
57,3 3 4
57,4 5 5
57,5 17 6
57,6 10000 74
57,26 36 29
57,29 66 78
57,31 89 10000
57,32 10000 62
57,35 10000 66
57,51 19 9
57,52 28 13
57,53 30 14
57,54 54 20
57,55 65 42
57,56 2 5
57,58 3 4
57,59 8 11
57,60 6 16
57,61 10000 62
57,62 67 51
57,65 10000 10000
57,76 45 6
57,77 55 10000
57,78 40 4
57,79 49 4
57,80 41 4
57,81 1 1
57,82 14 3
57,83 4 4
57,84 7 10
57,85 4 2
58,1 7 6
58,2 11 5
58,3 8 1
58,4 13 9
58,5 7 8
58,6 10000 12
58,7 10000 10000
58,10 10000 10000
58,26 58 10000
58,27 43 56
58,29 10000 29
58,31 10000 38
58,32 10000 42
58,35 10000 35
58,51 17 7
58,52 45 10
58,53 35 10000
58,54 51 14
58,55 10000 21
58,56 7 2
58,57 8 8
58,59 18 9
58,60 12 7
58,61 10000 35
58,62 10000 29
58,65 10000 68
58,76 10000 33
58,77 10000 9
58,78 30 6
58,79 48 4
58,80 48 3
58,81 4 4
58,82 7 2
58,83 14 10
58,84 7 2
58,85 42 4
59,1 72 16
59,2 18 3
59,3 21 11
59,4 35 15
59,5 47 10000
59,6 84 15
59,7 34 17
59,8 86 12
59,10 73 7
59,31 10 8
59,32 52 61
59,33 75 78
59,34 84 9
59,35 13 46
59,51 10000 14
59,52 90 18
59,53 72 87
59,54 77 39
59,55 38 14
59,56 3 3
59,57 14 4
59,58 18 4
59,60 1 3
59,61 32 25
59,62 33 19
59,63 10000 40
59,64 10000 86
59,65 43 41
59,78 10000 10000
59,79 10000 77
59,80 10000 88
59,81 8 5
59,82 30 2
59,83 5 3
59,84 2 2
59,85 6 4
60,1 35 9
60,2 13 6
60,3 14 4
60,4 45 11
60,5 10000 12
60,6 10000 28
60,7 58 12
60,8 87 15
60,10 10000 5
60,31 27 12
60,32 61 22
60,33 81 67
60,34 10000 44
60,35 22 22
60,51 49 11
60,52 10000 18
60,54 60 12
60,55 88 13
60,56 2 3
60,57 9 10
60,58 9 5
60,59 8 9
60,61 41 33
60,62 28 22
60,63 10000 42
60,64 10000 10000
60,65 49 43
60,79 10000 19
60,81 19 9
60,82 7 5
60,83 9 10
60,84 2 3
60,85 4 6
61,6 10000 16
61,7 49 10
61,8 68 8
61,10 78 10000
61,16 10000 63
61,31 38 7
61,32 76 19
61,33 58 7
61,34 22 9
61,35 19 10
61,41 89 70
61,43 10000 90
61,45 10000 24
61,51 77 23
61,52 10000 60
61,53 10000 88
61,54 10000 15
61,55 68 15
61,56 10000 9
61,57 10000 79
61,58 10000 38
61,59 22 8
61,60 23 5
61,62 12 7
61,63 13 9
61,64 8 6
61,65 15 10
61,66 15 14
61,67 18 22
61,69 44 23
61,70 46 31
61,78 10000 10000
61,83 10000 9
61,84 10000 10000
61,85 79 67
61,91 25 7
61,92 27 10
61,93 58 16
61,94 42 45
61,95 29 11
61,96 10000 69
62,6 75 32
62,7 38 24
62,8 10000 18
62,10 66 21
62,16 10000 10000
62,31 27 15
62,32 10000 86
62,33 10000 17
62,34 10000 9
62,35 19 16
62,41 60 23
62,43 10000 51
62,45 10000 21
62,51 57 48
62,52 10000 54
62,53 58 66
62,54 34 23
62,55 36 25
62,56 66 25
62,57 58 41
62,58 10000 26
62,59 22 24
62,60 12 17
62,61 11 16
62,63 13 6
62,64 6 6
62,65 25 10
62,66 22 14
62,67 39 17
62,68 10000 10000
62,69 10000 24
62,70 10000 27
62,82 10000 10000
62,83 31 28
62,84 19 38
62,85 10000 32
62,91 30 11
62,92 31 12
62,93 56 15
62,94 32 18
62,95 53 12
62,96 10000 76
62,97 10000 50
62,99 10000 10000
63,6 10000 62
63,7 83 81
63,8 10000 39
63,16 64 65
63,17 10000 82
63,19 10000 10000
63,20 55 47
63,31 66 37
63,34 10000 61
63,35 10000 30
63,41 37 14
63,43 64 10000
63,44 65 25
63,45 39 12
63,51 10000 10000
63,54 10000 10000
63,55 10000 66
63,56 10000 10000
63,58 10000 10000
63,59 10000 49
63,60 10000 43
